latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
36.675,-120.031,322.1,1.8,1.3,2019-10-17,2135,Aqua,MODIS,76,6.0NRT,294.5,38.7,D
36.673,-120.051,317.7,1.8,1.3,2019-10-17,2135,Aqua,MODIS,71,6.0NRT,294.2,28.9,D
37.469,-120.671,310,1.7,1.3,2019-10-17,2135,Aqua,MODIS,60,6.0NRT,295.8,10.9,D
39.414,-122.097,331.7,1.5,1.2,2019-10-17,2135,Aqua,MODIS,88,6.0NRT,298.5,46.3,D
39.541,-122.053,327.7,1.5,1.2,2019-10-17,2135,Aqua,MODIS,85,6.0NRT,299.2,37.8,D
39.73,-122.202,315.5,1.5,1.2,2019-10-17,2135,Aqua,MODIS,69,6.0NRT,298.6,15.3,D
41.431,-121.529,335.8,1.7,1.3,2019-10-17,2135,Aqua,MODIS,78,6.0NRT,277.5,82,D
43.897,-122.76,310.4,1.6,1.2,2019-10-17,2135,Aqua,MODIS,0,6.0NRT,274.7,21.1,D
44.231,-121.659,324.1,1.8,1.3,2019-10-17,2135,Aqua,MODIS,83,6.0NRT,277.7,56.6,D
44.612,-123.598,326.8,1.4,1.2,2019-10-17,2135,Aqua,MODIS,48,6.0NRT,282,42.1,D
44.615,-123.604,336.9,1.4,1.2,2019-10-17,2135,Aqua,MODIS,0,6.0NRT,282.1,68.4,D
44.744,-123.448,311.5,1.5,1.2,2019-10-17,2135,Aqua,MODIS,49,6.0NRT,285.5,21.9,D
33.016,-79.883,302.9,1.3,1.1,2019-10-18,0340,Terra,MODIS,52,6.0NRT,279.8,12.2,N
31.739,-101.797,313,1.8,1.3,2019-10-18,0520,Terra,MODIS,86,6.0NRT,288.5,32,N
31.733,-101.803,303.9,1.8,1.3,2019-10-18,0520,Terra,MODIS,57,6.0NRT,288.2,16.6,N
31.744,-101.805,302.9,1.8,1.3,2019-10-18,0520,Terra,MODIS,52,6.0NRT,288.2,15.2,N
33.419,-110.859,308.8,1.1,1,2019-10-18,0520,Terra,MODIS,76,6.0NRT,290.2,10.7,N
33.417,-110.87,325,1.1,1,2019-10-18,0520,Terra,MODIS,100,6.0NRT,290.5,27.3,N
33.685,-109.627,310.3,1,1,2019-10-18,0520,Terra,MODIS,60,6.0NRT,283.7,12.5,N
33.694,-109.629,312.6,1,1,2019-10-18,0520,Terra,MODIS,85,6.0NRT,285.2,14.3,N
33.703,-109.631,305.4,1,1,2019-10-18,0520,Terra,MODIS,64,6.0NRT,283.7,9.4,N
34.082,-110.052,308.4,1,1,2019-10-18,0520,Terra,MODIS,40,6.0NRT,287,9.8,N
34.08,-110.063,318.8,1,1,2019-10-18,0520,Terra,MODIS,97,6.0NRT,287.6,18.5,N
34.089,-110.065,305.5,1,1,2019-10-18,0520,Terra,MODIS,28,6.0NRT,286.5,7.9,N
38.108,-107.593,316.7,1.1,1,2019-10-18,0520,Terra,MODIS,83,6.0NRT,281.5,20.3,N
38.107,-107.604,334.8,1.1,1,2019-10-18,0520,Terra,MODIS,100,6.0NRT,285.6,43.6,N
38.105,-107.616,311.2,1.1,1,2019-10-18,0520,Terra,MODIS,66,6.0NRT,277.3,15.2,N
38.117,-107.594,346,1.1,1,2019-10-18,0520,Terra,MODIS,100,6.0NRT,286.9,65.2,N
38.116,-107.606,377.7,1.1,1,2019-10-18,0520,Terra,MODIS,100,6.0NRT,289.3,167,N
38.114,-107.618,321.1,1.1,1,2019-10-18,0520,Terra,MODIS,100,6.0NRT,276.2,24.7,N
38.128,-107.584,313.2,1.1,1,2019-10-18,0520,Terra,MODIS,87,6.0NRT,275.6,17.6,N
34.088,-110.056,302.8,1.5,1.2,2019-10-18,0935,Aqua,MODIS,52,6.0NRT,284.1,15,N
41.693,-70.138,305.9,1,1,2019-10-18,1540,Terra,MODIS,54,6.0NRT,286.9,8.3,D
36.145,-77.933,313.8,1.5,1.2,2019-10-18,1545,Terra,MODIS,74,6.0NRT,290,21.6,D
36.141,-77.94,305.2,1.5,1.2,2019-10-18,1545,Terra,MODIS,57,6.0NRT,289.7,10,D
36.139,-77.924,304.9,1.5,1.2,2019-10-18,1545,Terra,MODIS,54,6.0NRT,289.8,9.5,D
36.101,-80.894,314.8,2.2,1.4,2019-10-18,1545,Terra,MODIS,75,6.0NRT,291.4,41.6,D
36.099,-80.869,302,2.2,1.4,2019-10-18,1545,Terra,MODIS,50,6.0NRT,291.3,12.4,D
34.431,-80.097,302.4,1.9,1.3,2019-10-18,1545,Terra,MODIS,52,6.0NRT,292.1,8.7,D
34.438,-80.104,306.1,1.9,1.3,2019-10-18,1545,Terra,MODIS,63,6.0NRT,292.3,15,D
34.218,-82.803,309.7,2.8,1.6,2019-10-18,1545,Terra,MODIS,60,6.0NRT,290.3,40.3,D
34.216,-82.773,325.1,2.8,1.6,2019-10-18,1545,Terra,MODIS,0,6.0NRT,291.3,102,D
34.214,-82.779,328.2,2.8,1.6,2019-10-18,1545,Terra,MODIS,65,6.0NRT,290.9,118.1,D
33.945,-82.179,319.8,2.5,1.5,2019-10-18,1545,Terra,MODIS,80,6.0NRT,290.4,69,D
33.943,-82.152,303,2.5,1.5,2019-10-18,1545,Terra,MODIS,55,6.0NRT,289.1,20.4,D
33.307,-80.703,310.5,2,1.4,2019-10-18,1545,Terra,MODIS,70,6.0NRT,292.1,22.2,D
33.304,-80.709,306.5,2,1.4,2019-10-18,1545,Terra,MODIS,64,6.0NRT,292.1,16.3,D
44.674,-93.591,300.4,1,1,2019-10-18,1720,Terra,MODIS,36,6.0NRT,287.7,4.4,D
38.625,-96.187,369.1,1,1,2019-10-18,1720,Terra,MODIS,100,6.0NRT,298.7,113,D
38.624,-96.175,324.9,1,1,2019-10-18,1720,Terra,MODIS,82,6.0NRT,294.6,21,D
38.044,-94.874,306.2,1.1,1,2019-10-18,1720,Terra,MODIS,62,6.0NRT,293.8,6,D
37.152,-92.864,300.7,1.4,1.2,2019-10-18,1720,Terra,MODIS,41,6.0NRT,285.3,6.7,D
37.236,-93.551,302,1.3,1.1,2019-10-18,1720,Terra,MODIS,50,6.0NRT,291.5,4.6,D
37.199,-94.22,306.5,1.2,1.1,2019-10-18,1720,Terra,MODIS,64,6.0NRT,293.9,6.8,D
37.196,-94.207,307.2,1.2,1.1,2019-10-18,1720,Terra,MODIS,65,6.0NRT,293.7,7.5,D
36.965,-93.951,309.8,1.2,1.1,2019-10-18,1720,Terra,MODIS,69,6.0NRT,292.8,10.6,D
36.341,-92.437,306.4,1.5,1.2,2019-10-18,1720,Terra,MODIS,63,6.0NRT,292.4,10.4,D
36.335,-92.427,303.6,1.5,1.2,2019-10-18,1720,Terra,MODIS,56,6.0NRT,291.8,7.1,D
35.448,-91.259,329.7,1.8,1.3,2019-10-18,1720,Terra,MODIS,86,6.0NRT,296.5,59.2,D
35.454,-91.264,327.9,1.8,1.3,2019-10-18,1720,Terra,MODIS,85,6.0NRT,296.3,53.2,D
35.45,-91.244,309.9,1.8,1.3,2019-10-18,1720,Terra,MODIS,56,6.0NRT,296.5,12.2,D
35.423,-91.294,310.6,1.8,1.3,2019-10-18,1720,Terra,MODIS,52,6.0NRT,295.1,13.5,D
35.42,-91.275,310.2,1.8,1.3,2019-10-18,1720,Terra,MODIS,48,6.0NRT,297.1,11,D
35.081,-90.851,304.2,2,1.4,2019-10-18,1720,Terra,MODIS,51,6.0NRT,292.5,10,D
35.077,-90.83,308.8,2,1.4,2019-10-18,1720,Terra,MODIS,68,6.0NRT,294.6,19.5,D
35.086,-90.833,308.2,2,1.4,2019-10-18,1720,Terra,MODIS,67,6.0NRT,294.9,18.6,D
34.526,-88.771,300.2,2.8,1.6,2019-10-18,1720,Terra,MODIS,16,6.0NRT,290,14.5,D
34.516,-88.749,300.2,2.8,1.6,2019-10-18,1720,Terra,MODIS,24,6.0NRT,289.5,14.8,D
34.83,-93.145,324.9,1.5,1.2,2019-10-18,1720,Terra,MODIS,83,6.0NRT,292.2,39.1,D
34.819,-93.148,305.3,1.5,1.2,2019-10-18,1720,Terra,MODIS,17,6.0NRT,290.6,9.2,D
34.751,-92.849,301.6,1.5,1.2,2019-10-18,1720,Terra,MODIS,45,6.0NRT,291.4,6.9,D
34.747,-92.833,321.1,1.5,1.2,2019-10-18,1720,Terra,MODIS,80,6.0NRT,292.9,34.2,D
34.746,-92.839,321.9,1.5,1.2,2019-10-18,1720,Terra,MODIS,81,6.0NRT,292.7,33.6,D
34.325,-92.946,305.8,1.5,1.2,2019-10-18,1720,Terra,MODIS,29,6.0NRT,292.6,9.4,D
34.375,-93.268,308.1,1.5,1.2,2019-10-18,1720,Terra,MODIS,66,6.0NRT,292.2,13.2,D
34.314,-92.949,309.1,1.5,1.2,2019-10-18,1720,Terra,MODIS,68,6.0NRT,291.8,14.1,D
34.311,-92.933,309.8,1.5,1.2,2019-10-18,1720,Terra,MODIS,69,6.0NRT,292.4,15.1,D
34.198,-94.261,303.9,1.3,1.1,2019-10-18,1725,Terra,MODIS,57,6.0NRT,292.3,6.6,D
34.543,-97.491,310.5,1,1,2019-10-18,1725,Terra,MODIS,62,6.0NRT,297.2,6,D
34.515,-97.307,313.8,1,1,2019-10-18,1725,Terra,MODIS,69,6.0NRT,299.9,7.5,D
33.704,-96.001,332,1.1,1.1,2019-10-18,1725,Terra,MODIS,87,6.0NRT,296.4,32.6,D
33.702,-95.989,327.3,1.1,1.1,2019-10-18,1725,Terra,MODIS,83,6.0NRT,297.6,25.8,D
33.151,-94.306,337.1,1.4,1.2,2019-10-18,1725,Terra,MODIS,90,6.0NRT,293.7,57.6,D
33.148,-94.292,319.4,1.4,1.2,2019-10-18,1725,Terra,MODIS,79,6.0NRT,293.8,24.2,D
33.154,-94.311,317.2,1.4,1.2,2019-10-18,1725,Terra,MODIS,76,6.0NRT,293,20.6,D
33.152,-94.297,327.1,1.4,1.2,2019-10-18,1725,Terra,MODIS,84,6.0NRT,294.4,36.9,D
32.707,-93.749,304.1,1.5,1.2,2019-10-18,1725,Terra,MODIS,48,6.0NRT,293.7,6.3,D
32.615,-95.942,311.4,1.1,1.1,2019-10-18,1725,Terra,MODIS,65,6.0NRT,296,8.3,D
32.314,-95.221,319.1,1.3,1.1,2019-10-18,1725,Terra,MODIS,77,6.0NRT,293.7,20.8,D
31.355,-96.171,309.6,1.2,1.1,2019-10-18,1725,Terra,MODIS,57,6.0NRT,298.5,5.4,D
31.255,-97.292,314.2,1.1,1,2019-10-18,1725,Terra,MODIS,65,6.0NRT,301.3,7.2,D
30.911,-95.935,319.6,1.2,1.1,2019-10-18,1725,Terra,MODIS,76,6.0NRT,297.1,16.5,D
31.083,-97.773,319.9,1,1,2019-10-18,1725,Terra,MODIS,51,6.0NRT,301.6,9.3,D
30.57,-94.768,321.1,1.4,1.2,2019-10-18,1725,Terra,MODIS,79,6.0NRT,292.6,27.4,D
31.074,-97.775,320.2,1,1,2019-10-18,1725,Terra,MODIS,66,6.0NRT,298.7,10.3,D
31.072,-97.764,321.1,1,1,2019-10-18,1725,Terra,MODIS,72,6.0NRT,300.5,11.5,D
30.559,-94.771,339,1.4,1.2,2019-10-18,1725,Terra,MODIS,91,6.0NRT,294,64.9,D
30.546,-94.759,319.4,1.4,1.2,2019-10-18,1725,Terra,MODIS,53,6.0NRT,292.2,23.6,D
30.542,-94.766,315.5,1.4,1.2,2019-10-18,1725,Terra,MODIS,73,6.0NRT,292.1,19.6,D
30.666,-95.768,334,1.2,1.1,2019-10-18,1725,Terra,MODIS,88,6.0NRT,296.7,43.1,D
30.656,-95.771,307.3,1.2,1.1,2019-10-18,1725,Terra,MODIS,50,6.0NRT,295.1,6.9,D
30.033,-98.271,314.7,1,1,2019-10-18,1725,Terra,MODIS,59,6.0NRT,300.3,7.5,D
30.031,-98.261,349.6,1,1,2019-10-18,1725,Terra,MODIS,95,6.0NRT,301.4,57.9,D
29.444,-100.072,332.3,1,1,2019-10-18,1725,Terra,MODIS,85,6.0NRT,298.9,27,D
29.435,-100.073,312.8,1,1,2019-10-18,1725,Terra,MODIS,57,6.0NRT,298.1,6.5,D
28.613,-99.93,310.8,1,1,2019-10-18,1725,Terra,MODIS,41,6.0NRT,297.9,4.2,D
28.484,-99.811,344.7,1,1,2019-10-18,1725,Terra,MODIS,92,6.0NRT,300.7,44.8,D
28.483,-99.801,317.9,1,1,2019-10-18,1725,Terra,MODIS,67,6.0NRT,299.3,8.7,D
28.387,-99.529,316.6,1,1,2019-10-18,1725,Terra,MODIS,64,6.0NRT,300,8.5,D
27.884,-98.017,323,1.1,1,2019-10-18,1725,Terra,MODIS,72,6.0NRT,303.9,11.6,D
27.882,-98.006,318.9,1.1,1,2019-10-18,1725,Terra,MODIS,57,6.0NRT,303.2,7.2,D
27.451,-98.023,329,1.1,1,2019-10-18,1725,Terra,MODIS,80,6.0NRT,304.1,20.7,D
27.442,-98.025,326.8,1.1,1,2019-10-18,1725,Terra,MODIS,77,6.0NRT,306.5,16.6,D
27.44,-98.014,327.1,1.1,1,2019-10-18,1725,Terra,MODIS,78,6.0NRT,304,16.7,D
33.145,-94.298,327.9,2.1,1.4,2019-10-18,1900,Aqua,MODIS,85,6.0NRT,294.5,74.3,D
48.572,-116.311,308.2,1,1,2019-10-18,1900,Terra,MODIS,58,6.0NRT,276.3,12.7,D
48.57,-116.298,329.7,1,1,2019-10-18,1900,Terra,MODIS,0,6.0NRT,274.4,34.3,D
48.424,-116.328,304.2,1,1,2019-10-18,1900,Terra,MODIS,54,6.0NRT,273.2,9.8,D
48.382,-116.755,300.4,1,1,2019-10-18,1900,Terra,MODIS,34,6.0NRT,268.7,7.2,D
48.38,-116.741,305.6,1,1,2019-10-18,1900,Terra,MODIS,58,6.0NRT,268.9,10.6,D
48.503,-117.637,329.5,1,1,2019-10-18,1900,Terra,MODIS,78,6.0NRT,271.4,32.4,D
