,objectid,fod_id,fpa_id,fire_year,discovery_date,discovery_doy,stat_cause_code,stat_cause_descr,fire_size,fire_size_class,latitude,longitude,state,Month,Temp,WindSpd,WindGust,Humidity,Precipitation
1740211,1740212,300078000.0,SFO-2014ORODF20145810572015,2014,2014-09-12,255,11,Powerline,0.1,A,45.395,-122.11611,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743865,1743866,300083000.0,SFO-2014TXLFDX548754,2014,2014-01-14,14,2,Equipment Use,0.12,A,32.669249,-96.952299,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760095,1760096,300103000.0,SFO-2014GAGAS-FY2015-Jeff Davis-012,2014,2014-11-04,308,5,Debris Burning,0.9,B,31.87034167,-82.66131667,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771026,1771027,300116000.0,SFO-2014MTNWS000423,2014,2014-08-28,240,7,Arson,0.1,A,47.4353,-114.9362,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1753879,1753880,300096000.0,SFO-2014MSMFC34327,2014,2014-03-25,84,5,Debris Burning,30.0,C,30.94203704,-89.69062199999999,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1753476,1753477,300095000.0,SFO-2014NCNCSNCST-041-20140054,2014,2014-03-22,81,5,Debris Burning,0.2,A,35.97623333,-79.68571666,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1778036,1778037,300131000.0,SFO-2014CACDFSCU002812,2014,2014-05-14,134,9,Miscellaneous,0.1,A,37.7412,-121.5859,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739300,1739301,300077000.0,SFO-2014TXLFDX525654,2014,2014-09-03,246,1,Lightning,0.01,A,30.307571000000003,-98.75001999999999,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754842,1754843,300097000.0,SFO-2014GAGAS-FY2014-Gordon-023,2014,2014-04-02,92,5,Debris Burning,10.98,C,34.41816389,-84.79611111,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1748690,1748691,300089000.0,SFO-2014GAGAS-FY2014-Johnson-017,2014,2014-01-19,19,5,Debris Burning,0.9,B,32.68761111,-82.76191667,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1758935,1758936,300102000.0,SFO-2014GAGAS-FY2015-Long-007,2014,2014-08-23,235,5,Debris Burning,0.5,B,31.88218889,-81.88322222,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731400,1731401,300015000.0,W-670217,2014,2014-04-18,108,8,Children,0.2,A,47.8772,-94.9214,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746514,1746515,300087000.0,SFO-2014GAGAS-FY2014-Taliaferro-008,2014,2014-03-23,82,4,Campfire,6.8,B,33.45761111,-82.88305556,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729623,1729624,300010000.0,W-665801,2014,2014-03-09,68,5,Debris Burning,0.1,A,32.1617,-111.7286,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1781214,1781215,300136000.0,SFO-2014NY1424NY1424-2014-1763,2014,2014-11-20,324,9,Miscellaneous,2.5,B,41.6999,-73.9403,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786861,1786862,300147000.0,SFO-2014AZAZS-AZ-141688,2014,2014-04-10,100,13,Missing/Undefined,0.1,A,33.4164,-112.2607,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1766064,1766065,300110000.0,SFO-2014TXLFDX496249,2014,2014-01-18,18,5,Debris Burning,3.0,B,32.170991,-95.260094,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734011,1734012,300023000.0,W-666592,2014,2014-04-16,106,7,Arson,2880.0,F,36.832211,-96.277075,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1765463,1765464,300109000.0,SFO-2014TXLFDX546620,2014,2014-10-01,274,5,Debris Burning,1.0,B,32.161053499999994,-96.58014920000001,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1781204,1781205,300136000.0,SFO-2014ORODF20145110782015,2014,2014-10-06,279,9,Miscellaneous,0.01,A,45.54444,-123.85556000000001,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751313,1751314,300093000.0,SFO-2014MO-MOS101583,2014,2014-02-28,59,5,Debris Burning,1.5,B,38.1721,-90.510437,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726284,1726285,300004000.0,FS-1525065,2014,2014-08-26,238,4,Campfire,0.1,A,36.70972222,-118.87972222,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770656,1770657,300116000.0,SFO-2014GAGAS-FY2015-Crawford-001,2014,2014-07-05,186,7,Arson,0.35,B,32.65086111,-83.95025,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784894,1784895,300143000.0,SFO-2014TXLFDX523095,2014,2014-07-24,205,9,Miscellaneous,0.01,A,31.575864000000003,-97.266678,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1753816,1753817,300096000.0,SFO-2014GAGAS-FY2014-Grady-019,2014,2014-03-25,84,5,Debris Burning,2.8,B,30.71954444,-84.12956944,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750499,1750500,300092000.0,SFO-2014SCSCS14WF0302,2014,2014-02-19,50,5,Debris Burning,1.5,B,33.614441,-81.67791700000001,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1787290,1787291,300147000.0,SFO-2014AZAZS-AZ-141808,2014,2014-05-29,149,13,Missing/Undefined,0.1,A,33.5167,-112.1292,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754177,1754178,300096000.0,SFO-2014GAGAS-FY2014-Taylor-018,2014,2014-03-27,86,5,Debris Burning,33.55,C,32.51763889,-84.17527778,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724607,1724608,300003000.0,FS-1520610,2014,2014-04-13,103,4,Campfire,0.1,A,31.44888889,-110.28416667,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776902,1776903,300129000.0,SFO-2014NY3659NY3659-2014-61704,2014,2014-06-16,167,9,Miscellaneous,0.5,B,41.3521,-74.1746,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782209,1782210,300138000.0,SFO-2014ALAFC53037,2014,2014-11-22,326,9,Miscellaneous,12.0,C,34.503103,-86.675514,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776147,1776148,300127000.0,SFO-2014SCSCS14FF0673,2014,2014-04-04,94,9,Miscellaneous,0.2,A,34.641921999999994,-79.614662,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770004,1770005,300115000.0,SFO-2014AR-ARSHOT19318033,2014,2014-05-06,126,7,Arson,1.0,B,34.30693,-92.67844000000001,AR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745332,1745333,300085000.0,SFO-2014NY5916NY5916-2014-1400097,2014,2014-07-25,206,3,Smoking,0.1,A,43.2371,-76.7126,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1730564,1730565,300013000.0,W-672291,2014,2014-07-14,195,1,Lightning,0.1,A,39.262194,-108.38148999999999,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1763526,1763527,300107000.0,SFO-2014TXLFDX540913,2014,2014-03-18,77,5,Debris Burning,1.0,B,33.633487,-98.01813100000001,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1756414,1756415,300099000.0,SFO-2014MTSWS000005,2014,2014-04-21,111,5,Debris Burning,1.3,B,46.8906,-113.8333,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786585,1786586,300146000.0,SFO-2014AZAZS-AZ-141550,2014,2014-01-26,26,13,Missing/Undefined,0.1,A,33.4477,-111.98200000000001,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1772728,1772729,300118000.0,SFO-2014WVDOF2014-33709,2014,2014-03-21,80,8,Children,0.5,B,37.32329773,-81.26604429999999,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769605,1769606,300115000.0,SFO-2014TNTNS14-C0409,2014,2014-04-20,110,7,Arson,3.0,B,35.375083000000004,-85.560467,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743675,1743676,300083000.0,SFO-2014TXLFDX502409,2014,2014-03-13,72,2,Equipment Use,10.0,C,30.704871,-96.424234,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734994,1734995,300025000.0,W-669074,2014,2014-07-09,190,10,Fireworks,0.4,B,44.7511,-121.25793,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1735008,1735009,300025000.0,W-669849,2014,2014-07-13,194,1,Lightning,148.0,D,44.7122,-121.31299999999999,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769178,1769179,300114000.0,SFO-2014NCNCSNCST-077-20140074,2014,2014-04-09,99,7,Arson,0.1,A,34.90043333,-79.70863333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761807,1761808,300105000.0,SFO-2014LADAF 97472,2014,2014-05-07,127,5,Debris Burning,0.14,A,30.34767,-90.315306,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757174,1757175,300100000.0,SFO-2014SCSCS14FF0782,2014,2014-05-06,126,5,Debris Burning,0.5,B,34.575417,-79.667076,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762572,1762573,300106000.0,SFO-2014TXLFDX545491,2014,2014-07-05,186,5,Debris Burning,1.0,B,31.885429,-95.78825,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1723297,1723298,300001000.0,FS-1524049,2014,2014-05-04,124,5,Debris Burning,0.1,A,34.79861111,-83.22555556,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722144,1722145,300000000.0,FS-1523868,2014,2014-08-11,223,1,Lightning,0.1,A,44.95777778,-115.93027778,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1774787,1774788,300123000.0,SFO-2014ALAFC50531,2014,2014-03-01,60,9,Miscellaneous,1.5,B,32.57302,-85.94476800000001,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746464,1746465,300087000.0,SFO-2014MSMFC34249,2014,2014-03-21,80,4,Campfire,12.0,C,31.07856496,-89.20664825,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740363,1740364,300079000.0,SFO-2014TXLFDX516544,2014,2014-06-10,161,11,Powerline,0.25,A,28.909686999999998,-98.544102,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749952,1749953,300091000.0,SFO-2014CACDFNEU002751,2014,2014-02-04,35,5,Debris Burning,0.1,A,39.358517,-121.11695,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777668,1777669,300130000.0,SFO-2014ALAFC51190,2014,2014-05-05,125,9,Miscellaneous,23.0,C,32.590226,-87.600939,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750047,1750048,300091000.0,SFO-2014SCSCS14NF0159,2014,2014-02-09,40,5,Debris Burning,0.2,A,34.66626,-83.124802,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784413,1784414,300142000.0,SFO-2014TXLFDX503753,2014,2014-03-29,88,9,Miscellaneous,1.0,B,33.1973702,-95.81410089,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1780902,1780903,300136000.0,SFO-2014ALAFC52533,2014,2014-09-19,262,9,Miscellaneous,2.5,B,33.06431,-86.925198,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1737200,1737201,300074000.0,SFO-2014ALAFC52240,2014,2014-05-26,146,1,Lightning,8.2,B,31.531290999999996,-86.692903,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1737871,1737872,300075000.0,SFO-2014NCNCSNCST-054-20140008,2014,2014-07-10,191,1,Lightning,0.1,A,35.2808,-77.65018333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757347,1757348,300100000.0,SFO-2014WIDNR82120092014,2014,2014-05-10,130,5,Debris Burning,0.25,A,45.832611,-92.350657,WI,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1788106,1788107,300148000.0,SFO-2014CACDFBTU011548,2014,2014-08-14,226,13,Missing/Undefined,1.0,B,39.417501,-121.643262,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776596,1776597,300128000.0,SFO-2014NY3632NY3632-2014-56,2014,2014-04-09,99,9,Miscellaneous,2.32,B,41.3751,-74.4312,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1728133,1728134,300006000.0,FS-1520889,2014,2014-03-18,77,7,Arson,2.6,B,33.23194444,-83.2425,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745675,1745676,300086000.0,SFO-2014TXLFDX505978,2014,2014-03-09,68,3,Smoking,1.0,B,33.609118,-102.008657,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740148,1740149,300078000.0,SFO-2014WADNR419,2014,2014-07-25,206,11,Powerline,0.1,A,47.9956,-117.3812,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729507,1729508,300009000.0,W-669829,2014,2014-07-14,195,7,Arson,0.1,A,35.65463,-109.07935,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1772096,1772097,300118000.0,SFO-2014LADAF 97082,2014,2014-01-21,21,7,Arson,30.6,C,30.560840000000002,-90.35606999999999,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1785859,1785860,300145000.0,SFO-2014TXLFDX522392,2014,2014-08-06,218,9,Miscellaneous,0.1,A,32.646332,-97.40600699999999,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745281,1745282,300085000.0,SFO-2014NY5209NY5209-2014-282,2014,2014-03-24,83,3,Smoking,1.35,B,40.7715,-73.2604,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1768955,1768956,300114000.0,SFO-2014ALAFC50998,2014,2014-03-31,90,7,Arson,18.5,C,33.747613,-87.659571,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1788208,1788209,300149000.0,SFO-2014CACDFBEU003470,2014,2014-08-30,242,13,Missing/Undefined,0.1,A,36.808002,-121.649257,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726214,1726215,300004000.0,FS-1528084,2014,2014-11-25,329,5,Debris Burning,0.1,A,34.355,-117.53638889,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776072,1776073,300127000.0,SFO-2014ALAFC51034,2014,2014-04-02,92,9,Miscellaneous,17.1,C,32.080013,-85.522254,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767936,1767937,300112000.0,SFO-2014NCNCSNCST-080-20140018,2014,2014-02-09,40,7,Arson,0.1,A,35.57728333,-80.4003,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1742890,1742891,300082000.0,SFO-2014CACDFRRU085281,2014,2014-08-15,227,2,Equipment Use,0.1,A,33.865659,-117.31965100000001,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747623,1747624,300088000.0,SFO-2014MSMFC18407,2014,2014-11-20,324,4,Campfire,2.0,B,31.73821168,-88.64797913,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786911,1786912,300147000.0,SFO-2014CACDFAEU008805,2014,2014-04-19,109,13,Missing/Undefined,1.0,B,38.65695,-120.986383,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769856,1769857,300115000.0,SFO-2014WVDOF2014-34363,2014,2014-04-24,114,7,Arson,97.0,C,38.39713743,-81.19643438,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1735165,1735166,300025000.0,W-668634,2014,2014-07-02,183,10,Fireworks,0.1,A,44.9997,-101.204,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743441,1743442,300083000.0,SFO-2014NJDEPA112501,2014,2014-11-25,329,2,Equipment Use,0.25,A,40.9118,-74.7519,NJ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757153,1757154,300100000.0,SFO-2014KYKYS8920149023,2014,2014-05-05,125,5,Debris Burning,10.0,C,38.721821000000006,-82.998322,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769817,1769818,300115000.0,SFO-2014NJDEPA041926,2014,2014-04-19,109,7,Arson,12.5,C,41.0399,-74.4823,NJ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769362,1769363,300114000.0,SFO-2014NCNCSNCST-078-20140056,2014,2014-04-13,103,7,Arson,10.0,C,34.62925,-79.2019,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1768318,1768319,300113000.0,SFO-2014WVDOF2014-33907,2014,2014-03-08,67,7,Arson,0.5,B,38.11986017,-82.51262862,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734563,1734564,300024000.0,W-676723,2014,2014-04-16,106,2,Equipment Use,0.1,A,42.8812,-123.6995,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770895,1770896,300116000.0,SFO-2014CACDFBTU011242,2014,2014-08-07,219,7,Arson,1.0,B,39.459,-121.531446,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777740,1777741,300131000.0,SFO-2014ALAFC51196,2014,2014-05-06,126,9,Miscellaneous,0.5,B,34.382118,-85.925276,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777447,1777448,300130000.0,SFO-2014NY5720NY5720-2014-14095,2014,2014-04-14,104,9,Miscellaneous,0.7,B,43.2973,-73.6726,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747601,1747602,300088000.0,SFO-2014MSMFC53152,2014,2014-11-13,317,4,Campfire,1.0,B,31.9342712,-90.43551934,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724148,1724149,300002000.0,FS-1521471,2014,2014-06-19,170,1,Lightning,0.1,A,39.2675,-105.26527778,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747393,1747394,300088000.0,SFO-2014PAPAS11(14)2-011,2014,2014-10-09,282,4,Campfire,2.0,B,41.344440000000006,-75.70971999999999,PA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1756990,1756991,300099000.0,SFO-2014TXTXS2280,2014,2014-05-03,123,5,Debris Burning,1.0,B,30.70555,-95.21833333,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754421,1754422,300096000.0,SFO-2014NENFS17714,2014,2014-03-31,90,5,Debris Burning,2.0,B,41.699709999999996,-97.64973,NE,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761396,1761397,300104000.0,SFO-2014SCSCS15FF0242,2014,2014-12-16,350,5,Debris Burning,1.0,B,33.662502,-79.103081,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741929,1741930,300081000.0,SFO-2014PAPAS18(14)1-050,2014,2014-04-19,109,2,Equipment Use,0.2,A,40.67823,-76.25284,PA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1768498,1768499,300113000.0,SFO-2014OKOKS30170A,2014,2014-03-14,73,7,Arson,9.0,B,35.63382,-94.58275,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1733873,1733874,300023000.0,W-666227,2014,2014-03-19,78,5,Debris Burning,50.8,C,35.1598,-96.07395,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1728344,1728345,300007000.0,FS-1520193,2014,2014-02-01,32,7,Arson,0.25,A,35.83972222,-82.52611111,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743269,1743270,300082000.0,SFO-2014WVDOF2014-34496,2014,2014-10-28,301,2,Equipment Use,0.2,A,38.22097027,-80.08541938,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771996,1771997,300118000.0,SFO-2014LADAF 97385,2014,2014-03-25,84,7,Arson,40.1,C,30.5809,-93.4793,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751880,1751881,300093000.0,SFO-2014TNTNS14-W0126,2014,2014-03-10,69,5,Debris Burning,5.0,B,35.11755,-88.599067,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770457,1770458,300116000.0,SFO-2014NCNCSNCST-061-20140014,2014,2014-06-07,158,7,Arson,0.1,A,36.0782,-82.22335,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786310,1786311,300146000.0,SFO-2014TXLFDX524491,2014,2014-08-26,238,9,Miscellaneous,0.25,A,30.6240689,-97.68744909,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761474,1761475,300104000.0,SFO-2014FLFLS2014050239,2014,2014-12-20,354,5,Debris Burning,0.1,A,30.1119,-83.4201,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740294,1740295,300079000.0,SFO-2014FLFLS2014050196,2014,2014-11-27,331,11,Powerline,5.0,B,30.1082,-83.2663,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750295,1750296,300091000.0,SFO-2014AR-ARSPOP6990023,2014,2014-02-17,48,5,Debris Burning,30.0,C,35.3067,-92.9567,AR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729782,1729783,300010000.0,W-669082,2014,2014-04-11,101,1,Lightning,0.1,A,35.6664,-118.0197,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757129,1757130,300100000.0,SFO-2014MSMFC40823,2014,2014-05-05,125,5,Debris Burning,4.0,B,33.15365424,-89.80754993,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724695,1724696,300003000.0,FS-1527111,2014,2014-11-12,316,7,Arson,0.1,A,33.69722222,-108.86638889,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1728139,1728140,300006000.0,FS-1528109,2014,2014-06-20,171,1,Lightning,4.0,B,36.07472222,-82.47527778,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750485,1750486,300092000.0,SFO-2014GAGAS-FY2014-Appling-016,2014,2014-02-19,50,5,Debris Burning,39.1,C,31.67918333,-82.15994444,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727100,1727101,300005000.0,FS-1527062,2014,2014-08-26,238,1,Lightning,0.1,A,45.12027778,-121.94055556,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1755655,1755656,300098000.0,SFO-2014MO-MOS104387,2014,2014-04-11,101,5,Debris Burning,10.0,C,39.6945,-92.3598,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726498,1726499,300005000.0,FS-1526605,2014,2014-07-18,199,1,Lightning,0.25,A,38.54055556,-120.01888889,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757033,1757034,300099000.0,SFO-2014WVDOF2014-33978,2014,2014-05-04,124,5,Debris Burning,1.0,B,37.39856511,-81.04654867,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771393,1771394,300117000.0,SFO-2014GAGAS-FY2015-Montgomery-004,2014,2014-11-01,305,7,Arson,5.67,B,32.214,-82.57866667,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1766711,1766712,300111000.0,SFO-2014TXLFDX512534,2014,2014-05-26,146,5,Debris Burning,0.1,A,30.364981,-96.32599300000001,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745143,1745144,300085000.0,SFO-2014NY2401NY2401-2014-689197,2014,2014-07-31,212,3,Smoking,0.1,A,40.8422,-73.8332,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1780310,1780311,300135000.0,SFO-2014TXTXS2440,2014,2014-08-18,230,9,Miscellaneous,45.0,C,28.03415,-97.86445,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1779699,1779700,300134000.0,SFO-2014CACDFTCU006789,2014,2014-07-20,201,9,Miscellaneous,0.67,B,38.358167,-120.233333,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1778746,1778747,300132000.0,SFO-2014WADNR149,2014,2014-06-09,160,9,Miscellaneous,0.16,A,45.9078,-120.7294,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1781392,1781393,300137000.0,SFO-2014CACDFNEU024386,2014,2014-10-19,292,9,Miscellaneous,2.0,B,38.984867,-121.293322,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759211,1759212,300102000.0,SFO-2014GAGAS-FY2015-Gwinnett-001,2014,2014-09-03,246,5,Debris Burning,0.1,A,33.99972222,-83.88305556,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739603,1739604,300078000.0,SFO-2014NENFS20321,2014,2014-07-05,186,10,Fireworks,1.0,B,41.81302,-103.681,NE,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784907,1784908,300143000.0,SFO-2014TXLFDX524109,2014,2014-06-17,168,9,Miscellaneous,1.0,B,29.370893,-98.96288,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1730401,1730402,300012000.0,W-667856,2014,2014-06-13,164,4,Campfire,0.7,B,40.0775,-108.8769,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724429,1724430,300003000.0,FS-1520273,2014,2014-02-27,58,9,Miscellaneous,3.0,B,34.225,-107.38111111,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1753143,1753144,300095000.0,SFO-2014MO-MOS96666,2014,2014-03-20,79,5,Debris Burning,10.0,C,37.52963,-90.383,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757794,1757795,300100000.0,SFO-2014SCSCS14FF0849,2014,2014-05-29,149,5,Debris Burning,1.0,B,33.483444,-79.707123,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1764417,1764418,300108000.0,SFO-2014TXLFDX526863,2014,2014-08-13,225,5,Debris Burning,1.0,B,30.28534,-98.18330999999999,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741339,1741340,300080000.0,SFO-2014FLFLS2014010104,2014,2014-02-15,46,2,Equipment Use,1.5,B,30.5804,-87.3427,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726738,1726739,300005000.0,FS-1524634,2014,2014-08-09,221,1,Lightning,0.1,A,42.66277778,-122.16166667,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1756225,1756226,300098000.0,SFO-2014PAPAS19(14)1-011,2014,2014-04-19,109,5,Debris Burning,0.25,A,41.31722,-74.87333000000001,PA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726506,1726507,300005000.0,FS-1525862,2014,2014-08-27,239,9,Miscellaneous,0.01,A,38.22138889,-119.90138889,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1725203,1725204,300003000.0,FS-1521785,2014,2014-07-02,183,1,Lightning,0.25,A,37.60972222,-113.92333333,UT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1764355,1764356,300108000.0,SFO-2014TXLFDX503889,2014,2014-04-08,98,5,Debris Burning,0.6,B,32.602551,-94.590828,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1763433,1763434,300107000.0,SFO-2014TXLFDX528357,2014,2014-07-08,189,5,Debris Burning,1.0,B,31.9512327,-95.32044379999999,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1765391,1765392,300109000.0,SFO-2014IAIAS14103,2014,2014-03-23,82,5,Debris Burning,1.0,B,41.473994,-91.054388,IA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
